,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,IndDivision,Manufacturing,Other,Services,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,T5xbin,C6xbin,T3xbin,labels
370,CRYO,CRYOCOR INC,3841,0.29398357010096854,0.27001129705463384,0.2724035349900076,0.2223871220572446,0.36983904109587473,0,0.2010804167494457,0.7248997918794157,0.12504513638241288,0.13338200320074706,0.2502507170981403,0.0342047238130995,0.02846102029251912,0.06600496924805473,0.05226358835980516,0.0653234674677833,0.08595143712741804,0.1152547967409761,0.21359703415287423,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.23662336223275843,0.8395947118728304,0.053426458448293024,0.41932079381200804,0.3614111359208435,0.5262364779854242,0.9867959310072526,0.13030463233022932,0.7618544682259896,0.3659538104021223,2,0,4,2
371,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,0.07391292080522441,0.17836341955336482,0.18090246048771197,0.06999051670260137,0.13099900299171502,0,0.8615791932797037,0.6855123989580677,0.09683746165696333,0.05153361702551299,0.2502507170981403,0.36636104542143605,0.5433925081231621,0.47812928082634293,0.48533231441234825,0.428873396781777,0.3124192872273385,0.6772468582729346,0.18979812504319776,Manufacturing,1,0,0,1,0,1,0.24609581891985172,0.8033029164502892,0.18948556264119149,0.9122056003494599,0.2953906215991643,0.24547069948947264,0.7365750983551344,0.055437780942423326,0.24355291129205653,0.21531999087137682,0.4942411938849163,2,0,1,3
372,DXCM,DEXCOM INC,3841,0.37622258501788236,0.3805876847459918,0.3823981221263626,0.2643035825301474,0.13099900299171502,1,0.16433129687359377,0.3416909900612489,0.3340875604246097,0.19014269342062107,0.7853649005480019,0.2544068774340108,0.24828673731476802,0.019225484501273298,0.017068657575713415,0.027313113445260384,0.03279491527828433,0.04654662885298396,0.0351742814375648,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.8596469591165017,0.9646082043945226,0.02274795178069267,0.8546881066298517,0.22411307471057446,0.49061394637838185,0.9310459373647103,0.23237526897377997,0.17173811157511498,0.23390914078332042,4,0,4,0
373,EVVV,ev3 Inc.,3841,0.5546102538694483,0.824183607459961,0.8228541830625782,0.3978654726967877,0.13099900299171502,1,0.2010804167494457,0.5538410989319007,0.7717340321471386,0.7838091893817485,0.4039823508016621,0.8032147596442073,0.7178349898499825,0.7059025268543335,0.7390026609562224,0.8312099573806384,0.7518985578462973,0.9516081321842147,0.6363097963992788,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.5855060843973487,0.44691610821562083,0.3865402253385484,0.8396953534761749,0.6276074045241873,0.9136710276778851,0.3769899141941142,0.7165954288967807,0.3908052506677602,0.35387250381189916,4,0,2,1
374,FOXH,FOXHOLLOW TECHNOLOGIES INC,3841,0.5546102538694483,0.3805876847459918,0.3823981221263626,0.7616536083524557,0.1606581239070859,1,0.3448551500369115,0.5344601737478767,0.2803209704248645,0.17763036160079332,0.010542852966951262,0.032313956746163254,0.015496999986583887,0.04933520316906779,0.053352055588496025,0.06934669828824294,0.10447169078627988,0.08476971626789875,0.05501431355955242,Manufacturing,1,0,0,0,1,0,0.8167152046392279,0.7749933984274382,0.6187908023693309,0.07168954212976109,0.7799559081351691,0.6197260702932686,0.42617561033903684,0.5665861768265079,0.27544868146359036,0.2371049720278372,0.045391447033620844,4,1,3,0
375,GMED,GLOBUS MEDICAL INC,3841,0.37622258501788236,0.27001129705463384,0.3823981221263626,0.3597946856827471,0.595641876785182,1,0.7520669565211237,0.3798040721104311,0.9974123646165137,0.4910658294503313,0.7082084285803318,0.3899014266297977,0.48310806671508394,0.4481074249556524,0.43721377195920197,0.4777834404657636,0.5526194766967899,0.7580804047469516,0.5628411434608359,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.7655310676374816,0.6923292988031725,0.779686879184839,0.605593124396519,0.6663550433350697,0.8800160790790085,0.6905222714339623,0.48630938468062546,0.244409701036093,0.6478958350270727,3,0,3,0
376,GNMK,GenMark Diagnostics Inc.,3841,0.047102530786146964,0.006834892003930889,0.01628205548313709,0.054048778250863204,0.11714579748949705,0,0.03188020890469056,0.44622430369366606,0.1368715230700961,0.183820219310942,0.002081225221643309,0.07969907768019979,0.10395774407253583,0.12094536435618375,0.1383603498571983,0.13538871181381568,0.37969838235239145,0.41421779157715355,0.08607787329185496,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.1738886608064204,0.40734745934126265,0.6398820980697689,0.5267062631433365,0.9189927860754827,0.939536975987415,0.2685770868048917,0.05474798563925828,0.8447355260211356,0.3550222048215557,3,0,2,1
377,HEM,HEMOSENSE INC,3841,0.03698451048660804,0.01550343443670161,0.01628205548313709,0.05610730254756165,0.27016545685984883,1,0.028238966759919253,0.2900141162474956,0.11453110759406493,0.12307584040363789,0.014935002891646728,0.08643264111569027,0.0350394782658863,0.06455905909254997,0.06524989297078751,0.06645403034586289,0.04167438703001955,0.1069879670799454,0.062442790092040894,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.20810264402838674,0.15616329461170653,0.013022725435369786,0.3383325718647836,0.04087096466876439,0.42600700208456577,0.4146998706392786,0.020735316684063393,0.7991292981393023,0.36007880685583016,2,0,1,3
378,KIPS,Kips Bay Medical Inc.,3841,0.11106450869010509,0.27001129705463384,0.06367021680888661,0.11179076002747373,0.9913139663171736,0,0.21643490574852664,0.8541693783747564,0.18390585762112716,0.06706516838638447,0.2502507170981403,0.22632293028513456,0.2576833087694974,0.26210185288186894,0.24396255058237865,0.29730287912961206,0.36586719756767533,0.6039351476396891,0.22612077344377557,Manufacturing,1,0,0,0,0,0,0.7850504915492638,0.9962862867586192,0.9564661996641438,0.5765668329345919,0.7168470610271265,0.6828617826564772,0.9282227004748794,0.45321944637012496,0.012996159341631378,0.031144717580340812,0.25828139066889466,3,1,4,0
379,LMAT,LEMAITRE VASCULAR INC ,3841,0.07391292080522441,0.06186526181741444,0.06367021680888661,0.068962295362012,0.8507824369113595,1,0.9697919601137203,0.7477237397376376,0.17905078595343482,0.24537406826894548,0.19748982347106891,0.6614038655820107,0.4668473211289613,0.43506859823442245,0.4612020200715954,0.3560850062779005,0.4508390899164414,0.8319998375695413,0.5959254992214399,Manufacturing,1,0,0,1,0,1,0.24609581891985172,0.2191372979326386,0.7442407160047797,0.13143687744258586,0.28671629510580504,0.5422889338384146,0.9431611297032656,0.7616446939850084,0.1159378220012166,0.7846056596898733,0.4558287289174902,2,0,3,2
380,MELA,STRATA Skin Sciences Inc. ,3841,0.028717305440797276,0.27001129705463384,0.010993209129332568,0.7884284322774644,0.7235811290432587,0,0.0025944619494344266,0.23936915510967832,0.124180091817915,0.14868489141250735,0.7853649005480019,0.04711536332613254,0.015067203829467439,0.052317417069760105,0.05445841179982263,0.07796242036862418,0.07000499710893801,0.09540342745818886,0.1039227289541062,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.18897281198028543,0.942374700329052,0.02772105414120533,0.8882372747327373,0.33828454700664334,0.5217274665944829,0.9144304213248955,0.023169331703446684,0.8245498911519961,0.3759941340685219,4,0,4,0
381,MEND,MICRUS ENDOVASCULAR CORP,3841,0.29398357010096854,0.3805876847459918,0.3823981221263626,0.22886521613255145,0.4059283087516853,0,0.17791679176212444,0.5538410989319007,0.15933868582080485,0.11150260830400555,0.15971177800157454,0.11643931006395775,0.17521129269929997,0.18220006699710223,0.1594383850532336,0.19771507615821382,0.2508759590967692,0.661424633707565,0.1841133494487872,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.6009388493132326,0.756047534582087,0.5652442858841787,0.5782901190020612,0.5859682015183931,0.9850316360218917,0.5169243584267049,0.09927429001851701,0.3774589536197488,0.23804746283717326,3,0,3,0
382,NURO,NeuroMetrix Inc.,3841,0.11106450869010509,0.17836341955336482,0.18090246048771197,0.7884284322774644,0.11714579748949705,1,0.2010804167494457,0.23936915510967832,0.1351979715709022,0.10072976413156692,0.05915591376906295,0.2733781669163041,0.2162507938809748,0.18522068981735396,0.18791344362468382,0.1334785585975536,0.3124192872273385,0.13787894065196254,0.2523716434843998,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.4999416875577884,0.05193528661918928,0.13812077138408324,0.10077942628859893,0.6496787383434769,0.16458143549220683,0.6203747738746206,0.038322695466058064,0.4685858300795266,0.40189263526542285,1,0,1,3
383,OCLS,Sonoma Pharmaceuticals Inc. ,3841,0.11106450869010509,0.06186526181741444,0.06367021680888661,0.7884284322774644,0.9198996050167458,0,0.2010804167494457,0.6130515838305224,0.13365352373281847,0.10177159098190997,0.010536503702171568,0.4482686736243305,0.5110139688105017,0.4505131186821909,0.5014545716532814,0.5270308396822249,0.4364058993007331,0.7648438004984148,0.48713264891601504,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.4771674021452039,0.2676835216377995,0.8016511122258236,0.661815381350386,0.46591133615596064,0.8642284186536178,0.5225940284210938,0.03917042910695688,0.4905031001917286,0.38278883729999513,3,0,2,1
384,PMII,Power Medical Interventions Inc.,3841,0.29398357010096854,0.3805876847459918,0.3823981221263626,0.26682920185298153,0.8081482805811433,1,0.031122460745907278,0.2475911719454923,0.19577583167466078,0.14065360026967827,0.049383646416798405,0.2592932975380434,0.24687168568867512,0.23710501406941953,0.20757189090569256,0.31588607031863747,0.4220568958832318,0.5267403290096766,0.15730457941412818,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.6231392338177126,0.7314136459054275,0.2601273849733494,0.8118211175432262,0.781391484705408,0.8829231503599274,0.26355948845168037,0.14016216621060573,0.3585800446392211,0.317908620388507,4,0,3,0
385,PODD,INSULET CORP ,3841,0.6419535023186731,0.6231424902627405,0.6230702070315971,0.5079593616910459,0.2791182165622915,1,0.06264001170212183,0.47808684649245875,0.34216071578417934,0.431943372902686,0.017800505164385638,0.12259413286112442,0.1320628387372993,0.1501010468461213,0.11926632565807155,0.14421562360658213,0.262652413021529,0.222895084534579,0.12002258810855088,Manufacturing,1,0,0,0,1,0,0.24609581891985172,0.35248439862745506,0.7789536554861992,0.19736453573744311,0.43130485287846465,0.7021710868721787,0.5738029583609618,0.3706881481306392,0.5560579843473756,0.6213877996447579,0.2664392530576477,2,0,4,2
386,RHEO,TearLab Corp ,3841,0.37622258501788236,0.17836341955336482,0.18090246048771197,0.7884284322774644,0.5578667021785184,1,0.24236183811234313,0.8132304882871277,0.6520865405114269,0.49732358041034297,0.2502507170981403,0.22901939347244188,0.23242456447080428,0.19989671643157814,0.21340427288780967,0.10949629732588823,0.0918302057561946,0.14274476282216947,0.09291925324333256,Manufacturing,1,0,0,0,1,0,0.8833619646694992,0.7882964369737557,0.08931786157771959,0.3958207943628623,0.030441608539085493,0.06797760706414159,0.16266690540847567,0.09066846812235857,0.49017494582262483,0.2268594249580807,0.1771036535570294,1,1,1,3
387,SENO,SENORX INC,3841,0.11106450869010509,0.06186526181741444,0.11155449989951743,0.11928922911864903,0.9911287265987507,1,0.14647306750167421,0.5513070763894478,0.17530561418545865,0.24537406826894548,0.16850861553452107,0.407516025925184,0.35579905332601813,0.30845791016392654,0.32596308666990037,0.2851985864990376,0.3254694867653494,0.3477705926593617,0.2801462699802806,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.20806308790621486,0.31248345565890423,0.3432684987034188,0.3449681400946397,0.4710723983330797,0.48413321119818137,0.40122917235052813,0.15078023726616302,0.7991815674086142,0.29348131996931126,2,0,2,3
388,TNDM,TANDEM DIABETES CARE INC ,3841,0.6419535023186731,0.5019561906084825,0.502865540066132,0.7013591716270611,0.003937267725815185,1,0.04621449469705215,0.5030773987542724,0.26861316296400034,0.45984094625524613,0.009849806556469711,0.6244169727161051,0.5631238208998691,0.5075378262023392,0.4612020200715954,0.3560850062779005,0.21729110183128625,0.4919256929850814,0.5377226148614127,Manufacturing,1,0,0,0,1,0,0.7850504915492638,0.19762943606241068,0.2887937128885998,0.20568512561939745,0.11395461789391648,0.1098952472884509,0.4557286411467683,0.5122736940718798,0.5743580097352261,0.8130140167627671,0.2777698346520099,1,1,2,3
389,TSON,BAXANO SURGICAL INC. ,3841,0.6419535023186731,0.3805876847459918,0.3823981221263626,0.8958954230790188,0.23489653990781484,1,0.2842106639931593,0.6279934197124297,0.22793145309172963,0.24537406826894548,0.03362814687140029,0.09711637924359223,0.1119817341736759,0.13112036977652913,0.1569976758726932,0.1555201977923512,0.3124192872273385,0.1069879670799454,0.1955895743871115,Manufacturing,1,0,0,0,1,0,0.9936605355481511,0.37537215731138074,0.6249772506943437,0.6669559246859871,0.6361407503243711,0.833753707683851,0.1866758751453606,0.7456090615702198,0.39421297751966244,0.5958636779258255,0.09687591603343948,3,1,3,0
390,XTNT,XTENT INC,3841,0.7224223515606647,0.824183607459961,0.8228541830625782,0.5398508089825592,0.8539058525165564,1,0.04032774924285674,0.40335112855706895,0.29223246442600964,0.19014269342062107,0.7853649005480019,0.07969907768019979,0.054240999930553625,0.09103380130241795,0.07763117793784934,0.10622481759181435,0.19642310123493129,0.19171305879704648,0.28731440915185547,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.762257025144285,0.881317301503498,0.06553456835697097,0.6535542708077808,0.7552500258534645,0.7203540787242396,0.9855024210071024,0.3515773250250801,0.24694123300468412,0.2747254703169141,3,0,4,0
391,ICXT,ICX TECHNOLOGIES INC,3826,0.7224223515606647,0.8925618646180287,0.8911502503023022,0.3230670594922108,0.3152698148073971,1,0.2010804167494457,0.17736271268393444,0.4924573859297881,0.20989766318902647,0.4138896582129777,0.9324613861410742,0.8819303872611683,0.9135934604074604,0.9485108649575192,0.9857307243856541,0.5955793390963197,0.9820140596146254,0.9399918869654551,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.9792027590921106,0.23944715536033578,0.5188980545868206,0.935951145457968,0.18777285865457116,0.809251602932088,0.5435356480111433,0.37988204256813063,0.06244624678220775,0.34631761593139376,4,0,1,1
392,IMMC,IMMUNICON CORP,3826,0.11106450869010509,0.10926224045479643,0.11155449989951743,0.16472979615759237,0.617219644776833,1,0.2010804167494457,0.6734056683320119,0.277750074101037,0.28384311993016553,0.013074112803574886,0.1723618334916675,0.19238270791679912,0.1929434779201432,0.1906492292766907,0.20767413530614254,0.2508759590967692,0.15803190907726505,0.16245007346513474,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.4426987699374541,0.6869035689195988,0.4943334309064005,0.5582969012970624,0.5538896298309677,0.2502958236179378,0.3926970460654295,0.17690133740981673,0.524769169954269,0.39917124495166184,3,0,3,0
393,CSCD,CASCADE MICROTECH INC,3825,0.5546102538694483,0.27001129705463384,0.2724035349900076,0.3742963948661332,0.9861409136587621,1,0.40148327775119635,0.87505816417795,0.12745719416662904,0.23080991453171779,0.28849850645583053,0.5975398622431529,0.5502255903845871,0.4766553823136737,0.5376808977291997,0.5200032222688171,0.785269748485973,0.6693735808716378,0.3168201475011595,Manufacturing,1,0,0,0,0,0,0.997088808106191,0.09660830629553596,0.10836596583954766,0.4989693319156773,0.5253327174459691,0.857214005317709,0.718773917770113,0.1913414843757919,0.34555409008882576,0.9447873240247793,0.26819516583601805,3,1,1,1
394,EGLT,Eagle Test Systems Inc. ,3825,0.6832723080866577,0.6231424902627405,0.6230702070315971,0.47969862520486345,0.18439959424032343,1,0.7023841459844242,0.27062348352990306,0.25673647275322986,0.32498444490309775,0.3358105120421778,0.38401940853667976,0.4467975114169791,0.340093459214261,0.3669543465263362,0.333341041541212,0.5670342392364283,0.22946119999904796,0.2801462699802806,Manufacturing,1,0,0,0,0,1,0.5008227198000157,0.3125150080638217,0.25520829700119063,0.5742779130304841,0.26968711222862995,0.726918114549114,0.16936820988600104,0.25907069077211076,0.48993421905027906,0.6677123966569295,0.7813966331878972,2,1,1,3
395,NEXT,NEXTEST SYSTEMS CORP,3825,0.5546102538694483,0.6231424902627405,0.6230702070315971,0.5775259023025441,0.458883270644886,1,0.3687844170004855,0.28248654554532654,0.20069961421752125,0.2380309366364412,0.8271067052718597,0.42796965985687235,0.4161374367467286,0.37049840023091174,0.3631558659433439,0.25743041093284474,0.5235994938774027,0.15282102055443086,0.42013993671225836,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.3003162400175208,0.47908954234892775,0.424713861918247,0.13504812644645658,0.7078843692787901,0.07550143124957528,0.5759578499697867,0.3539746716040292,0.682302770498129,0.022721163626261292,1,0,2,3
396,NPTT,NPTEST HOLDING CORP,3825,0.37622258501788236,0.27001129705463384,0.2724035349900076,0.25186071596947635,0.29713888487859325,1,0.9707913962074626,0.4482707089247959,0.6183824283347187,0.9267822609521619,0.6430921730767534,0.42796965985687235,0.48973708150482687,0.43527670342475633,0.4531858346514822,0.7379078041754551,0.5235994938774027,0.7153770994800004,0.7735663378641326,Manufacturing,1,0,0,0,0,1,0.7850504915492638,0.21059090723440643,0.36491174425089756,0.7293390256707065,0.9889892225163225,0.6192290823326575,0.8349225620090125,0.7511593024188685,0.7414653304349373,0.7958441524581807,0.49409901070433804,4,1,2,1
397,VRGY,Verigy Ltd. ,3825,0.6419535023186731,0.824183607459961,0.8228541830625782,0.4038202659193971,0.3334611804391015,1,0.013663786222281748,0.06837262049612103,0.8885519836276052,0.5067109135515693,0.7690513081968846,0.8797984690538126,0.8288730819811594,0.883616892518201,0.8801724514527776,0.8959755406912797,0.996022515921367,0.9953296952841834,0.8958894592742918,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.9850911576620712,0.934876428962358,0.5159451517349635,0.6738119280011835,0.9568030766912101,0.9527020793205262,0.5784367771179963,0.6030438387787896,0.0539572822550859,0.3060506597216338,3,0,4,0
