,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,C6xbin,T5xbin,T3xbin,IndDivision,Manufacturing,Other,Services,labels
45,DCIN,Digital Cinema Destinations Corp. ,7830,0.12916666666666665,0.125,0.0625,0.17177061220323553,0.515543587354449,0,0.4763779527559055,0.18932920007613616,0.014946119839821375,0.07622298065984073,0.048487594382913286,0.3385049365303244,0.3388987267054558,0.2626472626472626,0.25865580448065173,0.25156110615521854,0.29850746268656714,0.08558558558558559,0.3481781376518219,1,1,0,0.0,0.26809824031126295,0.8059732963942271,0.23897297649163518,0.5125580169754481,0.5139785530200717,0.11044097178779884,0.6379000139590109,0.11716328079372611,0.7581330033782666,0.1916250056980346,0,3,4,Services,0,0,1,0
46,DDMG,"Digital Domain Media Group, Inc. ",7812,0.22916666666666666,0.3125,0.3125,0.19905346225689968,0.7081270931854388,0,0.2952755905511811,0.10188732104027953,0.39254438368780625,0.2,0.4981838718899183,0.590620592383639,0.6203410911543975,0.5729783037475346,0.5779022403258656,0.5597680642283676,0.8507462686567164,0.7117117117117117,0.5141700404858299,1,0,0,0.0,0.6095507164958244,0.5121482174317712,0.6648653553652422,0.42450110335978436,0.3941307909244711,0.2934801257280047,0.0,0.2565160826676449,0.17541698141652026,0.3920841005207778,0,2,2,Services,0,0,1,1
47,DWA,"DreamWorks Animation, LLC",7812,0.5833333333333334,0.625,0.625,0.5854677550502783,0.4362013852716219,1,0.02755905511811026,0.4886591858969622,0.5008636689112994,0.5261528668941979,0.6105013698838215,0.3921015514809591,0.5028670208280631,0.4640439255823871,0.45621181262729127,0.4344335414808207,0.3880597014925373,0.19369369369369369,0.3603238866396761,0,1,0,0.9444444444444443,0.4446306740566043,0.9467781375850194,0.738753825030422,0.515162336395493,0.4271427173612428,0.16170146843230887,0.3446991765542488,0.5897566980626276,0.502751259899627,0.36833856429325235,1,3,4,Services,0,0,1,0
48,ZIP,ZIPCAR INC,7510,0.625,0.5625,0.5625,0.7795100619850617,0.9380230833643382,1,0.43503937007874016,0.4492471761211671,0.3803274123072282,0.41679676905574514,0.559080554725687,0.5712270803949224,0.5410236950839025,0.4957620342235727,0.5274949083503055,0.45405887600356826,0.6119402985074627,0.38738738738738737,0.5951417004048583,0,1,0,0.4047619047619047,0.4896578159926757,0.757429134872899,0.4604534504427561,0.46023902893759605,0.661633082527407,0.41418413317891684,0.6290033348561981,0.5913379331119908,0.45919686905117624,0.12126008608644301,1,2,4,Services,0,0,1,0
49,AH,R1 RCM INC. ,7389,0.375,0.5625,0.5625,0.37722719071062805,0.8052727020193733,1,0.5413385826771654,0.33674928663564896,0.9463144031382181,0.4311717861205916,0.6669435941034827,0.6403385049365303,0.7426848806813391,0.6812196812196812,0.6985743380855397,0.4299732381801962,0.6940298507462687,0.32432432432432434,0.5222672064777328,1,1,1,0.0,0.6095507164958244,0.25272272966807163,0.705982065227588,0.0339613052509137,0.5321855896047812,0.1629355409629382,0.2859040616618166,0.4795800780028692,0.1381419857601519,0.8998880622568729,0,1,1,Services,0,0,1,1
50,ARBX,ARBINET Corp,7389,0.6041666666666666,0.5625,0.5625,0.5854677550502783,0.643200214715121,1,0.7834645669291338,0.6502389573390823,0.22459971403972095,0.27351103526734927,0.6689731887689024,0.2679830747531735,0.30403069398768867,0.2059278213124367,0.23625254582484725,0.15611061552185548,0.22388059701492538,0.18018018018018017,0.4008097165991903,0,1,1,0.9444444444444443,0.45455627616506844,0.42473498442476004,0.3671008427513829,0.2761190024159038,0.4199875103222507,0.3998308682259696,0.8425783817347463,0.4666524145564399,0.4926388788650835,0.5255603948222984,1,1,2,Services,0,0,1,1
51,ATHN,ATHENAHEALTH INC,7389,0.625,0.5625,0.5625,0.9883074000167745,0.39510372315885034,1,0.4507874015748031,0.6366816871228819,0.3059337360842227,0.2621988168373151,0.46303358214701473,0.4527503526093089,0.47057087444135254,0.396716242870089,0.42973523421588594,0.4130240856378234,0.26119402985074625,0.24774774774774774,0.44129554655870445,0,1,0,0.4047619047619047,0.6310190903516056,0.48745338230796154,0.4808337799495948,0.5550668512811311,0.26266524430497595,0.28800827251771827,0.5274197833649464,0.46384031455946334,0.35233987309297726,0.03103746009653197,1,3,2,Services,0,0,1,1
52,AWAY,HOMEAWAY INC,7389,1.0,0.625,0.625,0.5854677550502783,0.4816327429862179,1,0.5492125984251969,0.5405749112925333,0.8346509440037171,0.012514220705346985,0.5480625330955412,0.9139633286318759,0.6203410911543975,0.5729783037475346,0.9979633401221996,0.8974130240856378,0.8880597014925373,0.6171171171171171,0.5951417004048583,0,1,1,0.3333333333333333,0.6095507164958244,0.3878386098005116,0.7410875534596918,0.2813575866817173,0.4422729204495576,0.2453425446798693,0.48944833525866316,0.16608691837334888,0.36628101257686607,0.626279081482846,1,1,1,Services,0,0,1,1
53,CATM,CARDTRONICS INC,7389,0.2916666666666667,0.5625,0.5625,0.26447662817350304,0.41841745937993574,1,0.4173228346456693,0.7658067819785964,0.3822967465062521,0.5221843003412969,0.6078458658299027,0.8928067700987306,0.969727633021334,0.9754251292712831,0.9653767820773931,0.5597680642283676,0.8582089552238806,0.8198198198198198,0.9919028340080972,1,0,0,0.0,0.389878208353775,0.6034881046055588,0.722862245726347,0.7540534319848755,0.4948180372602416,0.46457267021919785,0.5250553538258784,0.4795800780028692,0.5647228650828364,0.3005272331540271,0,4,3,Services,0,0,1,0
54,CLAY,CLAYTON HOLDINGS INC,7389,0.5833333333333334,0.625,0.625,0.5846325464887963,0.576281183146881,1,0.5590551181102362,0.4023167876010375,0.17209095775864638,0.3174061433447099,0.5707226720812189,0.4400564174894217,0.46348764651319674,0.389039927501466,0.3788187372708758,0.487957181088314,0.23134328358208955,0.3963963963963964,0.5060728744939271,0,1,1,0.35416666666666663,0.3062861154498591,0.4927184869810903,0.3642670016756719,0.787267191438743,0.21595858458848563,0.5231406779355904,0.6400868904487992,0.4963380956311537,0.6865146614173426,0.8667237391790844,1,4,2,Services,0,0,1,1
55,DCP,DYNCORP INTERNATIONAL INC. ,7389,0.5,0.625,0.625,0.41592428566652123,0.7765792529503454,1,0.5531496062992126,0.385395054382965,0.6254876607633122,0.5261528668941979,0.8087398895478466,0.5331452750352609,0.5705793068555527,0.501039501039501,0.5315682281059063,0.5147190008920607,0.4925373134328358,0.25225225225225223,0.4777327935222672,1,0,1,0.0,0.28559806419879624,0.3729900120798678,0.5573603703536943,0.5267418469402245,0.48841828476975796,0.19541877729226628,0.4267281268197641,0.8976357783064277,0.7237389795440691,0.86565679073373,0,3,1,Services,0,0,1,1
56,DHX,"DHI GROUP, INC.",7389,0.4166666666666667,0.375,0.375,0.3730512333709286,0.4615733549127841,1,0.5295275590551181,0.7226643233450702,0.6387632197102419,0.7360637087599545,0.47356506973527746,0.7235543018335684,0.7086600893835905,0.6679993603070526,0.6843177189409368,0.7582515611061552,0.5298507462686567,0.7882882882882883,0.7489878542510121,0,1,1,0.47222222222222215,0.4559156153781609,0.5117263279635155,0.5052181638409392,0.6920690237093032,0.40127867722562705,0.6530352555750903,0.5732495337061404,0.6674642167776865,0.4912777582738008,0.626279081482846,1,4,2,Services,0,0,1,1
57,ENV,"ENVESTNET, INC. ",7389,0.25,0.1875,0.25,0.2847995562690197,0.536754375532034,1,0.5019685039370079,0.6766880212725752,0.2971057928278664,0.29465301478953354,0.4659709944790814,0.383638928067701,0.4678725018972932,0.40359294205448054,0.3910386965376782,0.4112399643175736,0.3582089552238806,0.35585585585585583,0.4089068825910931,1,1,0,0.0,0.5475856744687106,0.6458560951373965,0.5560149668853185,0.558651888719827,0.4248412035424224,0.4593244845552214,0.48010594703268006,0.3296054442170152,0.41073658538420543,0.3743584858804669,0,3,3,Services,0,0,1,0
58,EXLS,"ExlService Holdings, Inc.",7389,0.4375,0.3125,0.3125,0.5244989173116097,0.6232032520473846,1,0.5590551181102362,0.6441245002878827,0.2592143895468501,0.2036405005688282,0.46037828364470046,0.5669957686882934,0.5511425921241251,0.48339463724079107,0.49287169042769857,0.49687778768956287,0.47761194029850745,0.4144144144144144,0.6558704453441295,0,1,1,0.4047619047619047,0.6897254212437602,0.4279925727823059,0.384772548335873,0.5360305971517605,0.49146419764610294,0.43773730156342294,0.6896939359528886,0.3434529307323513,0.31742098004042035,0.7805981992345877,1,3,2,Services,0,0,1,1
59,FLT,FLEETCOR TECHNOLOGIES INC ,7389,0.8333333333333334,0.625,0.625,0.7586303281818904,0.825163817277873,1,0.7303149606299213,0.764925707923848,0.8224753014322723,0.552901023890785,0.6278749389390387,0.8110014104372355,0.7636394299688001,0.7128844821152514,0.7413441955193483,0.7546833184656556,0.5223880597014925,0.6036036036036037,0.6396761133603239,1,1,1,0.0,0.7885507976453535,0.3384881473576618,0.46364784415258725,0.5679153905508191,0.35132254408839847,0.4397770460811347,0.39709976074297965,0.7837672121969552,0.2672772313771722,0.5767107083557511,0,3,1,Services,0,0,1,1
60,FTD,"FTD Group, Inc.",7389,0.4166666666666667,0.4375,0.4375,0.3786191729641728,0.33339877063362083,1,0.8627460691243024,0.45995925401585175,0.27760861468660125,0.6772556541524459,0.640130209151069,0.4992947813822285,0.664179104477612,0.5820672743749666,0.570264765784114,0.45227475468331846,0.3208955223880597,0.23873873873873874,0.3481781376518219,0,1,1,0.0,0.21286123111563687,0.10680620492946535,0.7469939031880907,0.19571785593988505,0.18715828173752994,0.10318282158050626,0.13353243196631845,0.6385560911350852,0.8894152836274304,0.49101886230992176,0,1,1,Services,0,0,1,1
61,INCX,LOCAL Corp,7389,0.20833333333333334,0.1875,0.1875,0.2129732847923472,0.4894023060323318,0,0.5137795275590551,0.6638575414850817,0.02356409739821224,0.1012514220705347,0.2325111702425391,0.14104372355430184,0.24673243949742812,0.14163868010021857,0.18737270875763748,0.16859946476360393,0.12686567164179105,0.0990990990990991,0.15789473684210525,1,0,1,0.0,0.24497310891075408,0.42450779665179894,0.6886505150458658,0.6098758737716637,0.26672841066440117,0.30259663080144766,0.42258656084083696,0.1682161378487979,0.8083942961500254,0.626279081482846,0,3,2,Services,0,0,1,1
62,INET,"INTERNET BRANDS, INC. ",7389,0.20833333333333334,0.3125,0.3125,0.22271716056716045,0.515543587354449,1,0.9468503937007875,0.0,0.41739542950729197,0.24914675767918087,0.4750202511857601,0.3526093088857546,0.3909688843916013,0.3191001652540114,0.34623217922606925,0.33719892952720787,0.4253731343283582,0.26576576576576577,0.4089068825910931,1,0,1,0.0,0.8884250737321215,0.7207678787642853,0.5020593028207986,0.6042452868342814,0.6407792510323337,0.4241304267692047,0.629646156959597,0.27944895832560535,0.2249925995003345,0.4673062076580837,0,3,4,Services,0,0,1,0
63,IPAS,IPASS INC ,7389,0.4583333333333333,0.25,0.25,0.5197661757007824,0.6963770723556044,1,0.968503937007874,0.5849822022616451,0.6031259795722549,0.29465301478953354,0.4846918136766563,0.2143864598025388,0.2754869719200607,0.1723439415747108,0.20773930753564154,0.13559322033898305,0.11940298507462686,0.15765765765765766,0.10526315789473684,0,1,1,0.4047619047619047,0.6095507164958244,0.38371180252438675,0.4417176218538703,0.3042975878871302,0.19139889320876682,0.4026483992819722,0.17966180663242867,0.4271417849765418,0.1609284500186219,0.48298545813142857,1,1,1,Services,0,0,1,1
64,IPMT,"iPayment, Inc.",7389,0.5416666666666666,0.5625,0.5625,0.5851893521964509,0.6350384742133267,1,0.4330708661417323,0.8383229390449585,0.12056120093933258,0.2036405005688282,0.5083508239617544,0.32722143864598024,0.33670629901340754,0.2385521616290847,0.23217922606924643,0.28278322925958965,0.21641791044776118,0.25225225225225223,0.18218623481781376,0,1,0,0.37777777777777777,0.3532009482227458,0.33683995468456274,0.1748012060307655,0.6399468703297144,0.347074821166019,0.49024609051217355,0.26811850655555125,0.3796608901920892,0.6133340029849369,0.1650508458576162,1,4,1,Services,0,0,1,1
65,LLNW,"Limelight Networks, Inc. ",7389,0.5,0.4375,0.4375,0.6174833363027423,0.33339877063362083,1,0.4980314960629922,0.43287392852862056,0.8303073957892981,0.7042093287827076,0.44548864260592475,0.4090267983074753,0.5858419765578885,0.4961884961884962,0.4317718940936864,0.42283675289919714,0.417910447761194,0.5630630630630631,0.562753036437247,0,1,0,0.8717948717948718,0.6227903483757345,0.09164336110648942,0.6086085689288031,0.28326284459232676,0.38011667267655086,0.5715958429566572,0.5192232675517402,0.7051229204293018,0.3576030195122077,0.3743584858804669,1,1,1,Services,0,0,1,1
66,LQDT,LIQUIDITY SERVICES INC ,7389,0.2916666666666667,0.25,0.25,0.3421492368077145,0.44482565441085165,1,0.5511811023622047,0.34867045125472984,0.25911438917631596,0.3259322866894198,0.4806830199451345,0.6262341325811002,0.557635551058268,0.49021802867956715,0.4969450101832994,0.5423728813559322,0.31343283582089554,0.14864864864864866,0.6194331983805668,0,1,1,0.0,0.43528027003968356,0.421739492135262,0.2804713775427364,0.6254911694398145,0.2619157953096887,0.034487415356000826,0.6336027306996524,0.37088709518754637,0.5125673632077582,0.7390416563055164,0,3,2,Services,0,0,1,1
67,MA,Mastercard Inc,7389,0.5833333333333334,0.625,0.625,0.128062364681351,0.8390746714765865,1,0.5604330708661417,0.042706244544085586,0.781899608441873,0.5261528668941979,0.8541744496267978,0.5260930888575458,0.4769795092334935,0.41691987845834,0.3971486761710794,0.5539696699375558,0.5447761194029851,0.4009009009009009,0.39271255060728744,1,0,1,0.0,0.12454336180073723,0.6905499155659289,0.22613238569699295,0.9187757340920866,0.6700019821846853,0.510817473329803,0.43832487125295827,0.5897566980626276,0.6296691576980844,0.626279081482846,0,4,4,Services,0,0,1,0
68,MDMD,MediaMind Technologies Inc.,7389,0.3541666666666667,0.5625,0.5625,0.3062360957798456,0.6267192628036914,1,0.6161417322834646,0.6634360222633614,0.1557598952734554,0.2036405005688282,0.446698540758753,0.4781382228490832,0.5322961463867105,0.47321285782824246,0.5356415478615071,0.3898305084745763,0.7835820895522388,0.3333333333333333,0.6072874493927125,1,0,1,0.0,0.43863152634921393,0.5827149293032203,0.7119212568482084,0.325765983170858,0.8548993931051925,0.3503930838443012,0.6592277101405014,0.3119904922235466,0.5090159781715569,0.5803194384570407,0,1,3,Services,0,0,1,0
69,MDSO,"Medidata Solutions, Inc. ",7389,0.4583333333333333,0.375,0.375,0.236636983102608,0.6153712635955733,1,0.5305118110236221,0.2333010697545332,0.2045663028218631,0.2627986348122867,0.5289415017657239,0.6685472496473907,0.6541023695083903,0.608881070419532,0.6313645621181263,0.7252453166815344,0.5223880597014925,0.6396396396396397,0.6234817813765182,0,0,1,0.9444444444444443,0.4343593913700592,0.5428965896651085,0.49883531947934207,0.7618065503322514,0.44017966842308787,0.5747506564227204,0.5026586128444644,0.4018903602556538,0.5135498524390968,0.626279081482846,1,4,3,Services,0,0,1,0
70,ONE,"Higher One Holdings, Inc.",7389,0.375,0.625,0.625,0.3972717479679092,0.3704570675369755,1,0.5590551181102362,0.7248927744405287,0.5632368162030682,0.3856655290102389,0.462615178926972,0.4090267983074753,0.6046462602243022,0.5141532064608988,0.5112016293279023,0.5512934879571811,0.31343283582089554,0.25225225225225223,0.340080971659919,1,1,1,0.0,0.776374293396018,0.06256601512145367,0.8549417418768248,0.523346439061784,0.2217531254836718,0.16693098792980118,0.1828432853260246,0.45163769302800927,0.27295830576997404,0.7435396669371843,0,3,1,Services,0,0,1,1
71,PFWD,Phase Forward Inc ,7389,0.1875,0.1875,0.1875,0.26030069201977357,0.5262793887776103,1,0.36023622047244097,0.09892350855036235,0.30710165315017285,0.2150170648464164,0.4415644273504148,0.5232722143864598,0.5266042668015853,0.4777440162055547,0.45621181262729127,0.44603033006244425,0.373134328358209,0.46846846846846846,0.5020242914979757,1,1,0,0.0,0.7657794514734622,0.7399299245475947,0.3853679537139421,0.4785815515929804,0.37950783879900296,0.5340633062085088,0.5254078106617589,0.2469779671735724,0.27800615146267627,0.43216056658046104,0,2,4,Services,0,0,1,0
72,PSPT,"PeopleSupport, Inc. ",7389,0.16666666666666666,0.3125,0.3125,0.18095769296081787,0.5977688570005254,0,0.639763779527559,0.4580033259217473,0.14961364360240667,0.28637915813424347,0.36392564432006297,0.49506346967559944,0.5114680833122524,0.4503438349592196,0.4569325689129739,0.5646743978590544,0.4626865671641791,0.6351351351351351,0.5101214574898786,1,0,1,0.0,0.30067590580795805,0.5961700485320718,0.45183179295174425,0.822393655915961,0.5188236727848942,0.7475224150718955,0.561296606238295,0.27846922416391223,0.6962709942802976,0.5121664112833539,0,4,3,Services,0,0,1,0
73,QNST,"QUINSTREET, INC",7389,0.5,0.75,0.75,0.4175946760634259,0.3653540602541965,1,0.5826771653543307,0.08225292398059644,0.4518693568498423,0.4311717861205916,0.5950617576781894,0.5740479548660085,0.6603423560165276,0.4474036114158107,0.6456211812627292,0.5129348795718108,0.40298507462686567,0.6306306306306306,0.582995951417004,1,0,1,0.0,0.5598192783271032,0.3878386098005116,0.7412143529105266,0.3231505947662532,0.29625036821543455,0.5595645902350367,0.4471587552792348,0.5438505986808035,0.40141460780032096,0.7005179595204216,0,1,1,Services,0,0,1,1
74,SCOR,"COMSCORE, INC.",7389,0.5625,0.5625,0.5625,0.6533964506045519,0.3755003891552119,1,0.5492125984251969,0.36665102647490166,0.25972522239777646,0.21729237770193402,0.44868188422842137,0.4513399153737659,0.4993675689349861,0.44618583080121543,0.4623217922606925,0.4594112399643176,0.23880597014925373,0.33783783783783783,0.4574898785425101,0,1,1,0.5666666666666667,0.6497212582841296,0.7413623689902424,0.5788440092295015,0.5903520565976902,0.19416038505644245,0.393851954622325,0.5037731585962066,0.39990134877486083,0.3407313239993673,0.9506303701617627,1,3,4,Services,0,0,1,0
75,SSTK,"Shutterstock, Inc.",7389,0.5833333333333334,0.5,0.5,0.6030067080596402,0.6153712635955733,1,0.6377952755905513,0.17100099822099088,0.3195040779695062,0.18088737201365188,0.512390559377142,0.6643159379407616,0.7078168479635719,0.6877765339303801,0.6374745417515275,0.6824264049955397,0.6940298507462687,0.49099099099099097,0.6194331983805668,0,1,1,0.4047619047619047,0.9331356742462917,0.7338492505348037,0.5204117191510957,0.5529030129525762,0.5633620642186281,0.3753323899585854,0.43432957643440073,0.36982673303510905,0.20821386014984383,0.6118028739699028,1,3,4,Services,0,0,1,0
76,TTGT,TechTarget Inc,7389,0.4166666666666667,0.4375,0.4375,0.4117483494849521,0.4362013852716219,1,0.5433070866141733,0.395257120950928,0.3876939052898486,0.3265073947667804,0.46745399416710404,0.6417489421720733,0.5357534362087866,0.4863798709952556,0.5254582484725051,0.47100802854594115,0.35074626865671643,0.22972972972972974,0.5587044534412956,0,1,1,0.0,0.637149919827247,0.7119362240831018,0.31681356678821637,0.5152484953685842,0.33784919985884126,0.19154411310299344,0.5892184064814234,0.43238602150868644,0.34848130269404454,0.9102873899056977,0,3,4,Services,0,0,1,0
